seed,sim_gens,min_K,max_K,period,init_K,init_dec,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
4040254177450,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,28
7995084400020,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,29
2047046328772,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,3
1997486058432,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,30
8026804564316,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,4
2017006165842,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,5
4412185638393,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,6
1985015988792,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,7
7818513057404,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,8
4143324578777,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,15,9
4074144308737,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,1
2621446339491,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,10
3715042373133,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,11
8089854883062,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,12
3703672311793,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,13
7804882918672,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,14
8026744564266,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,15
3971383884812,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,16
4217114863402,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,17
3797032844036,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,18
8058534708952,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,19
3775832722589,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,2
7886033769829,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,20
8034144604877,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,21
3699932287608,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,22
7926514050757,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,23
4852134139127,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,24
2044656312410,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,25
8076234810536,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,26
8184535350001,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,27
8172635294900,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,28
4166674674089,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,29
7742462365103,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,3
3672542135584,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,30
8103004952306,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,4
7776752636591,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,5
7804192908861,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,6
3674912148959,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,7
4977625566942,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,8
8088194875566,80,500,5000,9,2750,T,0.05,0.05,0.13,0.876,0.7805,4,9
4796442224418,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,1
4930855056564,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,10
4878644469347,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,11
2016686163399,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,12
7987534368368,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,13
7880253726015,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,14
3749212558641,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,15
4820023105619,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,16
4835196190958,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,17
7866613617776,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,18
4566905987589,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,19
8030354584771,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,2
7799772868972,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,20
7778692660558,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,21
7990684381144,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,22
3875433336957,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,23
3911993575324,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,24
4241464958511,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,25
2009786123274,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,26
1943785774605,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,27
4772495738142,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,28
1972765926520,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,29
4111994455281,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,3
4062764263702,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,30
4836516205426,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,4
4153234619534,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,5
3941243737049,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,6
4086504352670,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,7
4935455121214,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,8
2018166178188,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,15,9
4569606008503,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,1
8006144468118,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,10
4265695056214,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,11
3760642628804,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,12
4157524641129,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,13
4292225159398,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,14
2024556205068,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,15
8208025479461,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,16
3771702701215,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,17
8159565222171,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,18
7718072143237,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,19
1900334880058,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,2
8235345613443,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,20
2013466144477,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,21
4154764629196,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,22
4785315824585,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,23
1940345753202,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,24
1890814495370,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,25
3650872008796,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,26
7851183439393,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,27
7858553525922,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,28
7731472275645,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,29
8121435047639,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,3
4191924757707,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,30
3749112557471,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,4
8092184891709,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,5
8145455161441,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,6
4175554706632,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,7
7887233780826,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,8
3777272732693,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.5446,4,9
8205425455108,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,1
3829823049322,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,10
4392415565102,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,11
3938443721737,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,12
1953765824735,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,13
4829806158031,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,14
4309715228089,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,15
1903054971524,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,16
3946913763430,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,17
4837556208674,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,18
7911093950341,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,19
8232745600242,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,2
4218424868688,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,20
4295535173547,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,21
2588515831711,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,22
8042144637886,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,23
4196364778035,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,24
7821823086645,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,25
4850624118515,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,26
4043364182709,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,27
7968034267935,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,28
7919724008768,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,29
8227815579410,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,3
1933855711948,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,30
3920553625463,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,4
8239195629781,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,5
2608646153581,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,6
4796655915419,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,7
3715102373576,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,8
7883233744849,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,15,9
3986273960125,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,1
8224905563636,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,10
7817003047880,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,11
8143745152140,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,12
3872893322012,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,13
7775052621428,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,14
3920423624603,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,15
4119884486902,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,16
8150255181166,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,17
7766492561527,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,18
4359615420709,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,19
3804852884879,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,2
4889654592040,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,20
3936713710567,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,21
3870383304065,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,22
4870314366311,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,23
4862834294685,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,24
4971995499803,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,25
4337315337530,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,26
4907594819305,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,27
4184784734556,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,28
4347305374710,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,29
3834433071228,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,3
7860053538510,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,30
4309585227263,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,4
3806402896943,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,5
3758492614336,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,6
3865573267112,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,7
4858016335563,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,8
1909275196053,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.6562,4,9
4859866343581,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,1
4077634319381,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,10
4167264676823,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,11
3671252123302,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,12
8108364982862,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,13
4328905302052,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,14
4584286132146,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,15
2590705858185,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,16
7711202071797,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,17
4335445332349,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,18
7749102426144,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,19
4903244771409,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,2
1938625742656,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,20
4819696072855,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,21
4247724991814,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,22
4973085525280,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,23
8233345601438,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,24
4872234393675,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,25
3750802569158,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,26
3790022806686,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,27
3811982932098,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,28
4805292481433,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,29
8053514690712,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,3
8090014884441,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,30
7704642021647,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,4
8064934748287,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,5
4327465299348,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,6
8117865029147,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,7
7918493998467,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,8
3657052050211,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,15,9
3706512327564,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,1
4897114677555,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,10
4077774319423,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,11
4575876060471,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,12
1892084522457,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,13
7948544153059,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,14
3652892019326,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,15
7843743359009,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,16
2603166033627,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,17
4023134114373,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,18
2054726365283,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,19
4862774294607,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,2
3915943599974,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,20
3667802102845,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,21
4126584513364,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,22
3842513118053,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,23
3805622890408,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,24
8048424669712,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,25
4838626212208,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,26
1929585690950,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,27
8236645620306,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,28
4605616308324,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,29
4081064333901,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,3
4891914615873,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,30
4584196130943,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,4
7964644245195,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,5
4852584148538,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,6
4105504429449,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,7
8203955449607,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,8
4573446044497,80,500,5000,9,2750,T,0.05,0.25,0.13,0.876,0.7805,4,9
7866263616534,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,1
4777165762587,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,10
3888903431429,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,11
4959435395200,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,12
3814522948160,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,13
4798892282252,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,14
7914293965248,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,15
4069924289398,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,16
8188325366562,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,17
3689672226997,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,18
4312975239529,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,19
7847323390569,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,2
7996214402322,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,20
7928504058430,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,21
4814402923244,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,22
4151274610744,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,23
4123154500317,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,24
4776095759545,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,25
4280665111394,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,26
4264935054716,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,27
4245274979313,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,28
8151905191295,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,29
7850693433423,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,3
3849483156190,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,30
4368795462794,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,4
3870363304061,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,5
7735342301528,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,6
3781792762069,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,7
2009756123198,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,8
4349525384566,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,15,9
4309205226097,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,1
3888343428738,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,10
4777135762562,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,11
4010744067533,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,12
4409005628936,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,13
4806325967748,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,14
4368535461017,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,15
8073084792789,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,16
7924294043099,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,17
2863416009841,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,18
3933703693314,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,19
1956855843432,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,2
8044584650146,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,20
4961785408687,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,21
8240255641286,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,22
4915874901174,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,23
4923004965706,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,24
3913633587424,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,25
7889063795460,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,26
4878024461387,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,27
4127834518150,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,28
3941893739793,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,29
4538815765819,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,3
4379305515667,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,30
7914303965248,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,4
1955135834703,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,5
1980965968755,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,6
4763925666516,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,7
3656492044399,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,8
7922014024294,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.5446,4,9
4593626207798,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,1
4045744193479,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,10
8080664828528,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,11
3701462295039,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,12
4225194896539,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,13
4959585395510,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,14
2600486005314,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,15
1938095737790,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,16
7727592237593,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,17
8205895458023,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,18
3751272572943,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,19
4165374664919,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,2
4788625862476,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,20
4803015949722,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,21
4222404886930,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,22
8237265622984,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,23
8210475491468,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,24
4070354292604,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,25
7740382344307,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,26
3833023065061,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,27
7827883136885,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,28
7787922747726,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,29
4206574824433,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,3
8111814998188,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,30
4796312222971,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,4
4894334632604,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,5
8193585392561,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,6
4228114908043,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,7
7937024094702,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,8
7729962258434,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,15,9
7767732567962,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,4,1
4908234828214,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,4,10
4044974191379,80,500,5000,9,2750,T,0.25,0,0.13,0.876,0.6562,4,11
