seed,sim_gens,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
3570276240961,80,0.01,0.25,0.13,0.876,0.6562,15,13
3019334799836,80,0.01,0.25,0.13,0.876,0.6562,15,14
7118884663589,80,0.01,0.25,0.13,0.876,0.6562,15,15
7231505252441,80,0.01,0.25,0.13,0.876,0.6562,15,16
7083444532963,80,0.01,0.25,0.13,0.876,0.6562,15,17
7681356374050,80,0.01,0.25,0.13,0.876,0.6562,15,18
3130615153323,80,0.01,0.25,0.13,0.876,0.6562,15,19
3050564893871,80,0.01,0.25,0.13,0.876,0.6562,15,2
7092544562166,80,0.01,0.25,0.13,0.876,0.6562,15,20
4280214615990,80,0.01,0.25,0.13,0.876,0.6562,15,21
7638466107040,80,0.01,0.25,0.13,0.876,0.6562,15,22
2986574666771,80,0.01,0.25,0.13,0.876,0.6562,15,23
3588136317803,80,0.01,0.25,0.13,0.876,0.6562,15,24
3535976095131,80,0.01,0.25,0.13,0.876,0.6562,15,25
4282664631526,80,0.01,0.25,0.13,0.876,0.6562,15,26
3063674935906,80,0.01,0.25,0.13,0.876,0.6562,15,27
1683395313816,80,0.01,0.25,0.13,0.876,0.6562,15,28
7643846148017,80,0.01,0.25,0.13,0.876,0.6562,15,29
3063754935968,80,0.01,0.25,0.13,0.876,0.6562,15,3
7214965193912,80,0.01,0.25,0.13,0.876,0.6562,15,30
3526706022028,80,0.01,0.25,0.13,0.876,0.6562,15,4
7256355381339,80,0.01,0.25,0.13,0.876,0.6562,15,5
3120315120827,80,0.01,0.25,0.13,0.876,0.6562,15,6
7197025095464,80,0.01,0.25,0.13,0.876,0.6562,15,7
3122965128566,80,0.01,0.25,0.13,0.876,0.6562,15,8
2960194579333,80,0.01,0.25,0.13,0.876,0.6562,15,9
4285834649502,80,0.01,0.25,0.13,0.876,0.6562,4,1
7214705191897,80,0.01,0.25,0.13,0.876,0.6562,4,10
7148864852887,80,0.01,0.25,0.13,0.876,0.6562,4,11
3693605556891,80,0.01,0.25,0.13,0.876,0.6562,4,12
7092334561359,80,0.01,0.25,0.13,0.876,0.6562,4,13
3193485374687,80,0.01,0.25,0.13,0.876,0.6562,4,14
7631806018831,80,0.01,0.25,0.13,0.876,0.6562,4,15
3055574912076,80,0.01,0.25,0.13,0.876,0.6562,4,16
7667726307269,80,0.01,0.25,0.13,0.876,0.6562,4,17
7059274472685,80,0.01,0.25,0.13,0.876,0.6562,4,18
3085845036864,80,0.01,0.25,0.13,0.876,0.6562,4,19
7233525264375,80,0.01,0.25,0.13,0.876,0.6562,4,2
7657196242310,80,0.01,0.25,0.13,0.876,0.6562,4,20
3547916152874,80,0.01,0.25,0.13,0.876,0.6562,4,21
4284324647665,80,0.01,0.25,0.13,0.876,0.6562,4,22
7636166076813,80,0.01,0.25,0.13,0.876,0.6562,4,23
7077634509027,80,0.01,0.25,0.13,0.876,0.6562,4,24
7114014635895,80,0.01,0.25,0.13,0.876,0.6562,4,25
3536776097803,80,0.01,0.25,0.13,0.876,0.6562,4,26
7227785242102,80,0.01,0.25,0.13,0.876,0.6562,4,27
4304724855796,80,0.01,0.25,0.13,0.876,0.6562,4,28
7109354620745,80,0.01,0.25,0.13,0.876,0.6562,4,29
3151125232077,80,0.01,0.25,0.13,0.876,0.6562,4,3
7181675003567,80,0.01,0.25,0.13,0.876,0.6562,4,30
7118834663545,80,0.01,0.25,0.13,0.876,0.6562,4,4
3018434795409,80,0.01,0.25,0.13,0.876,0.6562,4,5
7194765088298,80,0.01,0.25,0.13,0.876,0.6562,4,6
3119345117648,80,0.01,0.25,0.13,0.876,0.6562,4,7
1674075074700,80,0.01,0.25,0.13,0.876,0.6562,4,8
3563536211094,80,0.01,0.25,0.13,0.876,0.6562,4,9
7663326280636,80,0.01,0.25,0.13,0.876,0.7805,15,1
3011754764340,80,0.01,0.25,0.13,0.876,0.7805,15,10
7200055112964,80,0.01,0.25,0.13,0.876,0.7805,15,11
2940984522688,80,0.01,0.25,0.13,0.876,0.7805,15,12
7631046002922,80,0.01,0.25,0.13,0.876,0.7805,15,13
3055604912099,80,0.01,0.25,0.13,0.876,0.7805,15,14
7090574554006,80,0.01,0.25,0.13,0.876,0.7805,15,15
3193565375128,80,0.01,0.25,0.13,0.876,0.7805,15,16
3000674724749,80,0.01,0.25,0.13,0.876,0.7805,15,17
7641166127663,80,0.01,0.25,0.13,0.876,0.7805,15,18
7236315276259,80,0.01,0.25,0.13,0.876,0.7805,15,19
7190135057412,80,0.01,0.25,0.13,0.876,0.7805,15,2
7120874672599,80,0.01,0.25,0.13,0.876,0.7805,15,20
2916634458072,80,0.01,0.25,0.13,0.876,0.7805,15,21
3603146371241,80,0.01,0.25,0.13,0.876,0.7805,15,22
7086754541915,80,0.01,0.25,0.13,0.876,0.7805,15,23
5103265608969,80,0.01,0.25,0.13,0.876,0.7805,15,24
4776066380436,80,0.01,0.25,0.13,0.876,0.7805,15,25
4263654481988,80,0.01,0.25,0.13,0.876,0.7805,15,26
3025624815196,80,0.01,0.25,0.13,0.876,0.7805,15,27
3119205117148,80,0.01,0.25,0.13,0.876,0.7805,15,28
4777986387802,80,0.01,0.25,0.13,0.876,0.7805,15,29
7140104809171,80,0.01,0.25,0.13,0.876,0.7805,15,3
7257455383991,80,0.01,0.25,0.13,0.876,0.7805,15,30
4765186267507,80,0.01,0.25,0.13,0.876,0.7805,15,4
4345885247034,80,0.01,0.25,0.13,0.876,0.7805,15,5
7242455307186,80,0.01,0.25,0.13,0.876,0.7805,15,6
4304744855795,80,0.01,0.25,0.13,0.876,0.7805,15,7
3180835327712,80,0.01,0.25,0.13,0.876,0.7805,15,8
1647614493476,80,0.01,0.25,0.13,0.876,0.7805,15,9
7089254551692,80,0.01,0.25,0.13,0.876,0.7805,4,1
3197105387213,80,0.01,0.25,0.13,0.876,0.7805,4,10
3110105092025,80,0.01,0.25,0.13,0.876,0.7805,4,11
3591606332741,80,0.01,0.25,0.13,0.876,0.7805,4,12
7120604671780,80,0.01,0.25,0.13,0.876,0.7805,4,13
3155955249162,80,0.01,0.25,0.13,0.876,0.7805,4,14
1799156266741,80,0.01,0.25,0.13,0.876,0.7805,4,15
3019364799842,80,0.01,0.25,0.13,0.876,0.7805,4,16
2082555490527,80,0.01,0.25,0.13,0.876,0.7805,4,17
2980314642946,80,0.01,0.25,0.13,0.876,0.7805,4,18
7159224897845,80,0.01,0.25,0.13,0.876,0.7805,4,19
3131775156444,80,0.01,0.25,0.13,0.876,0.7805,4,2
7631506013565,80,0.01,0.25,0.13,0.876,0.7805,4,20
7687976401229,80,0.01,0.25,0.13,0.876,0.7805,4,21
7059744472742,80,0.01,0.25,0.13,0.876,0.7805,4,22
7660226261374,80,0.01,0.25,0.13,0.876,0.7805,4,23
4291384708028,80,0.01,0.25,0.13,0.876,0.7805,4,24
4263544481930,80,0.01,0.25,0.13,0.876,0.7805,4,25
3604946379212,80,0.01,0.25,0.13,0.876,0.7805,4,26
4360535350864,80,0.01,0.25,0.13,0.876,0.7805,4,27
7196965095403,80,0.01,0.25,0.13,0.876,0.7805,4,28
7053514466241,80,0.01,0.25,0.13,0.876,0.7805,4,29
3187315352665,80,0.01,0.25,0.13,0.876,0.7805,4,3
7133354766349,80,0.01,0.25,0.13,0.876,0.7805,4,30
7090484553755,80,0.01,0.25,0.13,0.876,0.7805,4,4
4311954914052,80,0.01,0.25,0.13,0.876,0.7805,4,5
1666754862634,80,0.01,0.25,0.13,0.876,0.7805,4,6
3174895310562,80,0.01,0.25,0.13,0.876,0.7805,4,7
3035794848278,80,0.01,0.25,0.13,0.876,0.7805,4,8
7678646365615,80,0.01,0.25,0.13,0.876,0.7805,4,9
2920864469035,80,0.05,0,0.13,0.876,0.5446,15,1
3168775294092,80,0.05,0,0.13,0.876,0.5446,15,10
3054964911094,80,0.05,0,0.13,0.876,0.5446,15,11
7671896335159,80,0.05,0,0.13,0.876,0.5446,15,12
2971544616289,80,0.05,0,0.13,0.876,0.5446,15,13
4327495114932,80,0.05,0,0.13,0.876,0.5446,15,14
3601366369738,80,0.05,0,0.13,0.876,0.5446,15,15
3038564854867,80,0.05,0,0.13,0.876,0.5446,15,16
7655326230023,80,0.05,0,0.13,0.876,0.5446,15,17
2984664657095,80,0.05,0,0.13,0.876,0.5446,15,18
3004854740411,80,0.05,0,0.13,0.876,0.5446,15,19
4341085200167,80,0.05,0,0.13,0.876,0.5446,15,2
3550546158161,80,0.05,0,0.13,0.876,0.5446,15,20
3570336241253,80,0.05,0,0.13,0.876,0.5446,15,21
4273094559742,80,0.05,0,0.13,0.876,0.5446,15,22
3605716380220,80,0.05,0,0.13,0.876,0.5446,15,23
1653964598731,80,0.05,0,0.13,0.876,0.5446,15,24
4270494544553,80,0.05,0,0.13,0.876,0.5446,15,25
3574916260859,80,0.05,0,0.13,0.876,0.5446,15,26
3183515343015,80,0.05,0,0.13,0.876,0.5446,15,27
3056734913284,80,0.05,0,0.13,0.876,0.5446,15,28
7094764567557,80,0.05,0,0.13,0.876,0.5446,15,29
4359095340260,80,0.05,0,0.13,0.876,0.5446,15,3
7155244888550,80,0.05,0,0.13,0.876,0.5446,15,30
2922334474819,80,0.05,0,0.13,0.876,0.5446,15,4
7194735088256,80,0.05,0,0.13,0.876,0.5446,15,5
7138494797374,80,0.05,0,0.13,0.876,0.5446,15,6
3195365378715,80,0.05,0,0.13,0.876,0.5446,15,7
4301374818341,80,0.05,0,0.13,0.876,0.5446,15,8
3582386291398,80,0.05,0,0.13,0.876,0.5446,15,9
3604696378327,80,0.05,0,0.13,0.876,0.5446,4,1
7155614889029,80,0.05,0,0.13,0.876,0.5446,4,10
3155895248603,80,0.05,0,0.13,0.876,0.5446,4,11
2931034499761,80,0.05,0,0.13,0.876,0.5446,4,12
3548946155526,80,0.05,0,0.13,0.876,0.5446,4,13
3110955093025,80,0.05,0,0.13,0.876,0.5446,4,14
2922314474817,80,0.05,0,0.13,0.876,0.5446,4,15
3174575309071,80,0.05,0,0.13,0.876,0.5446,4,16
7100944586626,80,0.05,0,0.13,0.876,0.5446,4,17
7634366052364,80,0.05,0,0.13,0.876,0.5446,4,18
2675565412267,80,0.05,0,0.13,0.876,0.5446,4,19
3068984956078,80,0.05,0,0.13,0.876,0.5446,4,2
1655594618831,80,0.05,0,0.13,0.876,0.5446,4,20
7092484562085,80,0.05,0,0.13,0.876,0.5446,4,21
1799226268669,80,0.05,0,0.13,0.876,0.5446,4,22
4263764482631,80,0.05,0,0.13,0.876,0.5446,4,23
7649166193900,80,0.05,0,0.13,0.876,0.5446,4,24
3574686260053,80,0.05,0,0.13,0.876,0.5446,4,25
7086724541894,80,0.05,0,0.13,0.876,0.5446,4,26
3033314838400,80,0.05,0,0.13,0.876,0.5446,4,27
7231535253118,80,0.05,0,0.13,0.876,0.5446,4,28
3570176240826,80,0.05,0,0.13,0.876,0.5446,4,29
3033484838556,80,0.05,0,0.13,0.876,0.5446,4,3
1682695295858,80,0.05,0,0.13,0.876,0.5446,4,30
3601376369738,80,0.05,0,0.13,0.876,0.5446,4,4
3120305120825,80,0.05,0,0.13,0.876,0.5446,4,5
7257445383990,80,0.05,0,0.13,0.876,0.5446,4,6
3020874803812,80,0.05,0,0.13,0.876,0.5446,4,7
4360475350291,80,0.05,0,0.13,0.876,0.5446,4,8
2942734529922,80,0.05,0,0.13,0.876,0.5446,4,9
2570005733944,80,0.05,0,0.13,0.876,0.6562,15,1
7167524933798,80,0.05,0,0.13,0.876,0.6562,15,10
3164565279478,80,0.05,0,0.13,0.876,0.6562,15,11
2986494666545,80,0.05,0,0.13,0.876,0.6562,15,12
3585526304538,80,0.05,0,0.13,0.876,0.6562,15,13
3005424742280,80,0.05,0,0.13,0.876,0.6562,15,14
4291944718237,80,0.05,0,0.13,0.876,0.6562,15,15
7222235219521,80,0.05,0,0.13,0.876,0.6562,15,16
7091634560493,80,0.05,0,0.13,0.876,0.6562,15,17
4420426345592,80,0.05,0,0.13,0.876,0.6562,15,18
4328145118511,80,0.05,0,0.13,0.876,0.6562,15,19
3044394876544,80,0.05,0,0.13,0.876,0.6562,15,2
7084784534166,80,0.05,0,0.13,0.876,0.6562,15,20
7101804591346,80,0.05,0,0.13,0.876,0.6562,15,21
3554336180850,80,0.05,0,0.13,0.876,0.6562,15,22
1660324699120,80,0.05,0,0.13,0.876,0.6562,15,23
7664976287359,80,0.05,0,0.13,0.876,0.6562,15,24
3560356200435,80,0.05,0,0.13,0.876,0.6562,15,25
7105934611612,80,0.05,0,0.13,0.876,0.6562,15,26
7176534977221,80,0.05,0,0.13,0.876,0.6562,15,27
3165655283451,80,0.05,0,0.13,0.876,0.6562,15,28
1795556216990,80,0.05,0,0.13,0.876,0.6562,15,29
3074304979369,80,0.05,0,0.13,0.876,0.6562,15,3
3145915220789,80,0.05,0,0.13,0.876,0.6562,15,30
4244425594797,80,0.05,0,0.13,0.876,0.6562,15,4
3413735414586,80,0.05,0,0.13,0.876,0.6562,15,5
7206095153628,80,0.05,0,0.13,0.876,0.6562,15,6
7186845046538,80,0.05,0,0.13,0.876,0.6562,15,7
7209975167080,80,0.05,0,0.13,0.876,0.6562,15,8
7112944628252,80,0.05,0,0.13,0.876,0.6562,15,9
2996684706022,80,0.05,0,0.13,0.876,0.6562,4,1
4343835220402,80,0.05,0,0.13,0.876,0.6562,4,10
4310884894739,80,0.05,0,0.13,0.876,0.6562,4,11
3535076088722,80,0.05,0,0.13,0.876,0.6562,4,12
7084884534550,80,0.05,0,0.13,0.876,0.6562,4,13
4427915406365,80,0.05,0,0.13,0.876,0.6562,4,14
4131815585503,80,0.05,0,0.13,0.876,0.6562,4,15
4317344959688,80,0.05,0,0.13,0.876,0.6562,4,16
7658356247911,80,0.05,0,0.13,0.876,0.6562,4,17
2933154504794,80,0.05,0,0.13,0.876,0.6562,4,18
1675485085343,80,0.05,0,0.13,0.876,0.6562,4,19
3176185316191,80,0.05,0,0.13,0.876,0.6562,4,2
3584586299967,80,0.05,0,0.13,0.876,0.6562,4,20
3566406227582,80,0.05,0,0.13,0.876,0.6562,4,21
4278574606884,80,0.05,0,0.13,0.876,0.6562,4,22
4884865538458,80,0.05,0,0.13,0.876,0.6562,4,23
2950044547635,80,0.05,0,0.13,0.876,0.6562,4,24
2970634613200,80,0.05,0,0.13,0.876,0.6562,4,25
3560686202607,80,0.05,0,0.13,0.876,0.6562,4,26
3141335189777,80,0.05,0,0.13,0.876,0.6562,4,27
7158124896067,80,0.05,0,0.13,0.876,0.6562,4,28
4276954592749,80,0.05,0,0.13,0.876,0.6562,4,29
7212905183811,80,0.05,0,0.13,0.876,0.6562,4,3
7167444933243,80,0.05,0,0.13,0.876,0.6562,4,30
7127444716175,80,0.05,0,0.13,0.876,0.6562,4,4
1661944741676,80,0.05,0,0.13,0.876,0.6562,4,5
3085835036864,80,0.05,0,0.13,0.876,0.6562,4,6
3129915150727,80,0.05,0,0.13,0.876,0.6562,4,7
4320225024166,80,0.05,0,0.13,0.876,0.6562,4,8
3553876177192,80,0.05,0,0.13,0.876,0.6562,4,9
7670096317490,80,0.05,0,0.13,0.876,0.7805,15,1
3029254829043,80,0.05,0,0.13,0.876,0.7805,15,10
3128005144853,80,0.05,0,0.13,0.876,0.7805,15,11
7086664541519,80,0.05,0,0.13,0.876,0.7805,15,12
3504485517343,80,0.05,0,0.13,0.876,0.7805,15,13
3069024956087,80,0.05,0,0.13,0.876,0.7805,15,14
7079354517347,80,0.05,0,0.13,0.876,0.7805,15,15
2268455409991,80,0.05,0,0.13,0.876,0.7805,15,16
2989874676713,80,0.05,0,0.13,0.876,0.7805,15,17
7649876195169,80,0.05,0,0.13,0.876,0.7805,15,18
4353875305141,80,0.05,0,0.13,0.876,0.7805,15,19
4325495084345,80,0.05,0,0.13,0.876,0.7805,15,2
4292594722508,80,0.05,0,0.13,0.876,0.7805,15,20
2924854485251,80,0.05,0,0.13,0.876,0.7805,15,21
3593576337539,80,0.05,0,0.13,0.876,0.7805,15,22
7081354524764,80,0.05,0,0.13,0.876,0.7805,15,23
3530916049904,80,0.05,0,0.13,0.876,0.7805,15,24
1804776336690,80,0.05,0,0.13,0.876,0.7805,15,25
7074294501017,80,0.05,0,0.13,0.876,0.7805,15,26
3014004770175,80,0.05,0,0.13,0.876,0.7805,15,27
3129495149645,80,0.05,0,0.13,0.876,0.7805,15,28
3596186348200,80,0.05,0,0.13,0.876,0.7805,15,29
3013324769111,80,0.05,0,0.13,0.876,0.7805,15,3
3188665361146,80,0.05,0,0.13,0.876,0.7805,15,30
3586966311434,80,0.05,0,0.13,0.876,0.7805,15,4
7220625214534,80,0.05,0,0.13,0.876,0.7805,15,5
3164535279348,80,0.05,0,0.13,0.876,0.7805,15,6
4311044895058,80,0.05,0,0.13,0.876,0.7805,15,7
7238705287678,80,0.05,0,0.13,0.876,0.7805,15,8
2914634457042,80,0.05,0,0.13,0.876,0.7805,15,9
7078594515662,80,0.05,0,0.13,0.876,0.7805,4,1
3188705361671,80,0.05,0,0.13,0.876,0.7805,4,10
3087905042920,80,0.05,0,0.13,0.876,0.7805,4,11
4764246264191,80,0.05,0,0.13,0.876,0.7805,4,12
3000494723364,80,0.05,0,0.13,0.876,0.7805,4,13
7220865215138,80,0.05,0,0.13,0.876,0.7805,4,14
3586976311433,80,0.05,0,0.13,0.876,0.7805,4,15
7130844746984,80,0.05,0,0.13,0.876,0.7805,4,16
4749265989830,80,0.05,0,0.13,0.876,0.7805,4,17
7104144600806,80,0.05,0,0.13,0.876,0.7805,4,18
7149934857024,80,0.05,0,0.13,0.876,0.7805,4,19
3115065106178,80,0.05,0,0.13,0.876,0.7805,4,2
3504235508757,80,0.05,0,0.13,0.876,0.7805,4,20
1806306359509,80,0.05,0,0.13,0.876,0.7805,4,21
2934754506003,80,0.05,0,0.13,0.876,0.7805,4,22
3590396326009,80,0.05,0,0.13,0.876,0.7805,4,23
2983854655063,80,0.05,0,0.13,0.876,0.7805,4,24
2931094499825,80,0.05,0,0.13,0.876,0.7805,4,25
1804686336369,80,0.05,0,0.13,0.876,0.7805,4,26
3205285398521,80,0.05,0,0.13,0.876,0.7805,4,27
4322155045346,80,0.05,0,0.13,0.876,0.7805,4,28
7070714490139,80,0.05,0,0.13,0.876,0.7805,4,29
1688775400916,80,0.05,0,0.13,0.876,0.7805,4,3
3029284829054,80,0.05,0,0.13,0.876,0.7805,4,30
7079324517334,80,0.05,0,0.13,0.876,0.7805,4,4
1671154962322,80,0.05,0,0.13,0.876,0.7805,4,5
3052274901714,80,0.05,0,0.13,0.876,0.7805,4,6
7236985281253,80,0.05,0,0.13,0.876,0.7805,4,7
3047354885555,80,0.05,0,0.13,0.876,0.7805,4,8
3607706386717,80,0.05,0,0.13,0.876,0.7805,4,9
4290334693841,80,0.05,0.01,0.13,0.876,0.5446,15,1
4341725201859,80,0.05,0.01,0.13,0.876,0.5446,15,10
7148024846762,80,0.05,0.01,0.13,0.876,0.5446,15,11
2685835922617,80,0.05,0.01,0.13,0.876,0.5446,15,12
2952124555749,80,0.05,0.01,0.13,0.876,0.5446,15,13
3186405348098,80,0.05,0.01,0.13,0.876,0.5446,15,14
7630955999254,80,0.05,0.01,0.13,0.876,0.5446,15,15
7170224949912,80,0.05,0.01,0.13,0.876,0.5446,15,16
4768696309687,80,0.05,0.01,0.13,0.876,0.5446,15,17
7051454464608,80,0.05,0.01,0.13,0.876,0.5446,15,18
7184725026370,80,0.05,0.01,0.13,0.876,0.5446,15,19
7240795297200,80,0.05,0.01,0.13,0.876,0.5446,15,2
3576666268656,80,0.05,0.01,0.13,0.876,0.5446,15,20
3540406111292,80,0.05,0.01,0.13,0.876,0.5446,15,21
7107644613783,80,0.05,0.01,0.13,0.876,0.5446,15,22
4736065858552,80,0.05,0.01,0.13,0.876,0.5446,15,23
2946584539505,80,0.05,0.01,0.13,0.876,0.5446,15,24
2975694626121,80,0.05,0.01,0.13,0.876,0.5446,15,25
7645906174710,80,0.05,0.01,0.13,0.876,0.5446,15,26
7228575244384,80,0.05,0.01,0.13,0.876,0.5446,15,27
3037204851283,80,0.05,0.01,0.13,0.876,0.5446,15,28
1657744645826,80,0.05,0.01,0.13,0.876,0.5446,15,29
7229635245790,80,0.05,0.01,0.13,0.876,0.5446,15,3
3067434952185,80,0.05,0.01,0.13,0.876,0.5446,15,30
7120554671771,80,0.05,0.01,0.13,0.876,0.5446,15,4
1665014824091,80,0.05,0.01,0.13,0.876,0.5446,15,5
7192935075063,80,0.05,0.01,0.13,0.876,0.5446,15,6
3123225130035,80,0.05,0.01,0.13,0.876,0.5446,15,7
7196985095407,80,0.05,0.01,0.13,0.876,0.5446,15,8
7651046203900,80,0.05,0.01,0.13,0.876,0.5446,15,9
3519175947981,80,0.05,0.01,0.13,0.876,0.5446,4,1
7170274950164,80,0.05,0.01,0.13,0.876,0.5446,4,10
7245415326884,80,0.05,0.01,0.13,0.876,0.5446,4,11
3004724739524,80,0.05,0.01,0.13,0.876,0.5446,4,12
3577556275207,80,0.05,0.01,0.13,0.876,0.5446,4,13
4300914817624,80,0.05,0.01,0.13,0.876,0.5446,4,14
7120514671751,80,0.05,0.01,0.13,0.876,0.5446,4,15
7224545226696,80,0.05,0.01,0.13,0.876,0.5446,4,16
2939964521467,80,0.05,0.01,0.13,0.876,0.5446,4,17
3609846392117,80,0.05,0.01,0.13,0.876,0.5446,4,18
7208645162586,80,0.05,0.01,0.13,0.876,0.5446,4,19
4307864887918,80,0.05,0.01,0.13,0.876,0.5446,4,2
4271294555040,80,0.05,0.01,0.13,0.876,0.5446,4,20
1657774646117,80,0.05,0.01,0.13,0.876,0.5446,4,21
3550986160379,80,0.05,0.01,0.13,0.876,0.5446,4,22
2987274668475,80,0.05,0.01,0.13,0.876,0.5446,4,23
4766956293322,80,0.05,0.01,0.13,0.876,0.5446,4,24
7646436179632,80,0.05,0.01,0.13,0.876,0.5446,4,25
7111744627240,80,0.05,0.01,0.13,0.876,0.5446,4,26
4312984917826,80,0.05,0.01,0.13,0.876,0.5446,4,27
4357105328678,80,0.05,0.01,0.13,0.876,0.5446,4,28
3540956117261,80,0.05,0.01,0.13,0.876,0.5446,4,29
7164074915554,80,0.05,0.01,0.13,0.876,0.5446,4,3
1679665201369,80,0.05,0.01,0.13,0.876,0.5446,4,30
7630735997831,80,0.05,0.01,0.13,0.876,0.5446,4,4
3186345348037,80,0.05,0.01,0.13,0.876,0.5446,4,5
3121365124091,80,0.05,0.01,0.13,0.876,0.5446,4,6
1673915073487,80,0.05,0.01,0.13,0.876,0.5446,4,7
3119315117579,80,0.05,0.01,0.13,0.876,0.5446,4,8
7106844612791,80,0.05,0.01,0.13,0.876,0.5446,4,9
3596646349810,80,0.05,0.01,0.13,0.876,0.6562,15,1
3043104871223,80,0.05,0.01,0.13,0.876,0.6562,15,10
3137615175351,80,0.05,0.01,0.13,0.876,0.6562,15,11
2916454457877,80,0.05,0.01,0.13,0.876,0.6562,15,12
3557166188080,80,0.05,0.01,0.13,0.876,0.6562,15,13
3083035020388,80,0.05,0.01,0.13,0.876,0.6562,15,14
2923524483982,80,0.05,0.01,0.13,0.876,0.6562,15,15
7238675287637,80,0.05,0.01,0.13,0.876,0.6562,15,16
4284404647772,80,0.05,0.01,0.13,0.876,0.6562,15,17
2315005472386,80,0.05,0.01,0.13,0.876,0.6562,15,18
7248785346205,80,0.05,0.01,0.13,0.876,0.6562,15,19
3061744930266,80,0.05,0.01,0.13,0.876,0.6562,15,2
2968564605427,80,0.05,0.01,0.13,0.876,0.6562,15,20
2938504518573,80,0.05,0.01,0.13,0.876,0.6562,15,21
7667696307253,80,0.05,0.01,0.13,0.876,0.6562,15,22
7072284492219,80,0.05,0.01,0.13,0.876,0.6562,15,23
3543976131723,80,0.05,0.01,0.13,0.876,0.6562,15,24
3582416291419,80,0.05,0.01,0.13,0.876,0.6562,15,25
1649614530326,80,0.05,0.01,0.13,0.876,0.6562,15,26
3053324908641,80,0.05,0.01,0.13,0.876,0.6562,15,27
7211735180062,80,0.05,0.01,0.13,0.876,0.6562,15,28
1802026318209,80,0.05,0.01,0.13,0.876,0.6562,15,29
7161514904835,80,0.05,0.01,0.13,0.876,0.6562,15,3
4355945319717,80,0.05,0.01,0.13,0.876,0.6562,15,30
4774026356223,80,0.05,0.01,0.13,0.876,0.6562,15,4
3133345164973,80,0.05,0.01,0.13,0.876,0.6562,15,5
7258905390633,80,0.05,0.01,0.13,0.876,0.6562,15,6
7135424778730,80,0.05,0.01,0.13,0.876,0.6562,15,7
2256105408621,80,0.05,0.01,0.13,0.876,0.6562,15,8
7087794543228,80,0.05,0.01,0.13,0.876,0.6562,15,9
4264674490737,80,0.05,0.01,0.13,0.876,0.6562,4,1
3177725321444,80,0.05,0.01,0.13,0.876,0.6562,4,10
7177584986609,80,0.05,0.01,0.13,0.876,0.6562,4,11
3606206385044,80,0.05,0.01,0.13,0.876,0.6562,4,12
2967664604062,80,0.05,0.01,0.13,0.876,0.6562,4,13
7209645166110,80,0.05,0.01,0.13,0.876,0.6562,4,14
4773996355960,80,0.05,0.01,0.13,0.876,0.6562,4,15
3046434884341,80,0.05,0.01,0.13,0.876,0.6562,4,16
7638446107038,80,0.05,0.01,0.13,0.876,0.6562,4,17
7129164731177,80,0.05,0.01,0.13,0.876,0.6562,4,18
7142874820737,80,0.05,0.01,0.13,0.876,0.6562,4,19
3148245223878,80,0.05,0.01,0.13,0.876,0.6562,4,2
3557416189487,80,0.05,0.01,0.13,0.876,0.6562,4,20
4769366314790,80,0.05,0.01,0.13,0.876,0.6562,4,21
7083414532638,80,0.05,0.01,0.13,0.876,0.6562,4,22
7679076367103,80,0.05,0.01,0.13,0.876,0.6562,4,23
7110334622068,80,0.05,0.01,0.13,0.876,0.6562,4,24
1649384527232,80,0.05,0.01,0.13,0.876,0.6562,4,25
3581136290238,80,0.05,0.01,0.13,0.876,0.6562,4,26
4349585268339,80,0.05,0.01,0.13,0.876,0.6562,4,27
7178484989286,80,0.05,0.01,0.13,0.876,0.6562,4,28
4267304515454,80,0.05,0.01,0.13,0.876,0.6562,4,29
4349945270022,80,0.05,0.01,0.13,0.876,0.6562,4,3
3043654873005,80,0.05,0.01,0.13,0.876,0.6562,4,30
2923494483970,80,0.05,0.01,0.13,0.876,0.6562,4,4
7185175030075,80,0.05,0.01,0.13,0.876,0.6562,4,5
7137294787094,80,0.05,0.01,0.13,0.876,0.6562,4,6
7263265396534,80,0.05,0.01,0.13,0.876,0.6562,4,7
3006484745402,80,0.05,0.01,0.13,0.876,0.6562,4,8
7660286262117,80,0.05,0.01,0.13,0.876,0.6562,4,9
4760416215681,80,0.05,0.01,0.13,0.876,0.7805,15,1
3108375084025,80,0.05,0.01,0.13,0.876,0.7805,15,10
3198855391069,80,0.05,0.01,0.13,0.876,0.7805,15,11
2976624629080,80,0.05,0.01,0.13,0.876,0.7805,15,12
3592966336437,80,0.05,0.01,0.13,0.876,0.7805,15,13
3046264883780,80,0.05,0.01,0.13,0.876,0.7805,15,14
2963464589609,80,0.05,0.01,0.13,0.876,0.7805,15,15
7209865166372,80,0.05,0.01,0.13,0.876,0.7805,15,16
4261644473975,80,0.05,0.01,0.13,0.876,0.7805,15,17
4767116293458,80,0.05,0.01,0.13,0.876,0.7805,15,18
7225055227722,80,0.05,0.01,0.13,0.876,0.7805,15,19
3028394827160,80,0.05,0.01,0.13,0.876,0.7805,15,2
4265864507997,80,0.05,0.01,0.13,0.876,0.7805,15,20
2998874718758,80,0.05,0.01,0.13,0.876,0.7805,15,21
2029255487487,80,0.05,0.01,0.13,0.876,0.7805,15,22
2960164579309,80,0.05,0.01,0.13,0.876,0.7805,15,23
7684866388956,80,0.05,0.01,0.13,0.876,0.7805,15,24
