iteration,K,pop_size,desired_h2,p_corin,p_ednrb,Va,Ve,Vp,obs_h2
1,2750,2750,0.64,0.703273,0.576182,6.35817,3.57647,9.88273,0.643361
1,2750,2750,0.64,0.703273,0.576182,6.43758,3.62114,10.0192,0.642527
1,2750,2750,0.64,0.703273,0.576182,6.3827,3.59027,10.1767,0.627185
1,2750,2750,0.64,0.703273,0.576182,6.28591,3.53582,10.0726,0.624058
1,2750,2750,0.64,0.703273,0.576182,6.42154,3.61212,9.91152,0.647887
1,2750,2750,0.64,0.703273,0.576182,6.36368,3.57957,9.91331,0.641933
1,2750,2750,0.64,0.703273,0.576182,6.37941,3.58842,9.88343,0.645465
1,2750,2750,0.64,0.703273,0.576182,6.35575,3.57511,10.2873,0.617826
1,2750,2750,0.64,0.703273,0.576182,6.41359,3.60764,10.5608,0.607304
1,2750,2750,0.64,0.703273,0.576182,6.49299,3.65231,10.3514,0.627257
1,2750,2750,0.64,0.703273,0.576182,6.62363,3.72579,10.6882,0.619712
1,2750,2750,0.64,0.703273,0.576182,6.31933,3.55462,10.1318,0.62371
1,2750,2750,0.64,0.703273,0.576182,6.36655,3.58118,9.9008,0.643033
1,2750,2750,0.64,0.703273,0.576182,6.38793,3.59321,9.85631,0.648105
1,2750,2750,0.64,0.703273,0.576182,6.4419,3.62357,10.1349,0.635618
1,2750,2750,0.64,0.703273,0.576182,6.36352,3.57948,10.2332,0.621852
1,2750,2750,0.64,0.703273,0.576182,6.23901,3.50944,9.6914,0.643767
1,2750,2750,0.64,0.703273,0.576182,6.40787,3.60443,10.2225,0.626839
1,2750,2750,0.64,0.703273,0.576182,6.35081,3.57233,9.66892,0.656827
1,2750,2750,0.64,0.703273,0.576182,6.36957,3.58288,9.8901,0.644034
1,2750,2750,0.64,0.703273,0.576182,6.30605,3.54715,10.1179,0.623255
1,2750,2750,0.64,0.703273,0.576182,6.47765,3.64368,9.81064,0.660268
1,2750,2750,0.64,0.703273,0.576182,6.32008,3.55505,9.57029,0.660386
1,2750,2750,0.64,0.703273,0.576182,6.39709,3.59836,9.81979,0.651449
1,2750,2750,0.64,0.703273,0.576182,6.44226,3.62377,10.3591,0.621894
1,2750,2750,0.64,0.703273,0.576182,6.30119,3.54442,9.80057,0.642941
1,2750,2750,0.64,0.703273,0.576182,6.57019,3.69573,10.5224,0.6244
1,2750,2750,0.64,0.703273,0.576182,6.32178,3.556,9.83343,0.642886
1,2750,2750,0.64,0.703273,0.576182,6.33354,3.56262,9.92088,0.638405
1,2750,2750,0.64,0.703273,0.576182,6.33842,3.56536,9.36904,0.676528
1,2750,2750,0.64,0.703273,0.576182,6.45428,3.63053,9.88696,0.652808
1,2750,2750,0.64,0.703273,0.576182,6.39921,3.59955,10.0197,0.63866
1,2750,2750,0.64,0.703273,0.576182,6.32021,3.55512,10.0282,0.630244
1,2750,2750,0.64,0.703273,0.576182,6.44493,3.62527,10.1951,0.632163
1,2750,2750,0.64,0.703273,0.576182,6.38973,3.59423,9.85368,0.648462
1,2750,2750,0.64,0.703273,0.576182,6.39151,3.59522,9.77321,0.653982
1,2750,2750,0.64,0.703273,0.576182,6.46342,3.63567,10.1103,0.639288
1,2750,2750,0.64,0.703273,0.576182,6.26445,3.52376,9.90738,0.632302
1,2750,2750,0.64,0.703273,0.576182,6.36773,3.58185,10.0366,0.634451
1,2750,2750,0.64,0.703273,0.576182,6.1409,3.45426,9.60226,0.639527
1,2750,2750,0.64,0.703273,0.576182,6.20436,3.48995,9.88412,0.62771
1,2750,2750,0.64,0.703273,0.576182,6.31052,3.54967,10.1563,0.621338
1,2750,2750,0.64,0.703273,0.576182,6.20595,3.49085,9.16074,0.67745
1,2750,2750,0.64,0.703273,0.576182,6.4646,3.63634,10.2039,0.633545
1,2750,2750,0.64,0.703273,0.576182,6.6034,3.71442,10.6929,0.61755
1,2750,2750,0.64,0.703273,0.576182,6.34339,3.56815,9.59464,0.661138
1,2750,2750,0.64,0.703273,0.576182,6.2129,3.49475,9.76282,0.636383
1,2750,2750,0.64,0.703273,0.576182,6.1266,3.44621,9.62024,0.636845
1,2750,2750,0.64,0.703273,0.576182,6.40781,3.60439,10.2266,0.626584
1,2750,2750,0.64,0.703273,0.576182,6.05943,3.40843,9.39529,0.644944
1,2750,2750,0.64,0.703273,0.576182,6.3282,3.55961,9.70337,0.652165
1,2750,2750,0.64,0.703273,0.576182,6.22292,3.50039,10.0039,0.62205
1,2750,2750,0.64,0.703273,0.576182,6.02535,3.38926,9.49651,0.63448
1,2750,2750,0.64,0.703273,0.576182,6.37941,3.58842,10.259,0.621835
1,2750,2750,0.64,0.703273,0.576182,6.49526,3.65358,10.4947,0.618911
1,2750,2750,0.64,0.703273,0.576182,6.10413,3.43357,9.78463,0.623849
1,2750,2750,0.64,0.703273,0.576182,6.4978,3.65501,10.0109,0.649074
1,2750,2750,0.64,0.703273,0.576182,6.27704,3.53084,9.57342,0.655674
1,2750,2750,0.64,0.703273,0.576182,6.70557,3.77189,10.1376,0.661454
1,2750,2750,0.64,0.703273,0.576182,6.59543,3.70993,10.2748,0.641906
1,2750,2750,0.64,0.703273,0.576182,6.43572,3.62009,10.164,0.633187
1,2750,2750,0.64,0.703273,0.576182,6.59159,3.70777,10.3023,0.639818
1,2750,2750,0.64,0.703273,0.576182,6.49257,3.65207,9.95605,0.652124
1,2750,2750,0.64,0.703273,0.576182,6.62079,3.7242,10.5004,0.630528
1,2750,2750,0.64,0.703273,0.576182,6.46605,3.63715,10.1979,0.634056
1,2750,2750,0.64,0.703273,0.576182,6.3361,3.56406,9.67887,0.654632
1,2750,2750,0.64,0.703273,0.576182,6.58351,3.70323,10.3047,0.638884
1,2750,2750,0.64,0.703273,0.576182,6.44094,3.62303,9.63632,0.668403
1,2750,2750,0.64,0.703273,0.576182,6.35403,3.57414,9.83856,0.64583
1,2750,2750,0.64,0.703273,0.576182,6.37701,3.58707,9.94695,0.641102
1,2750,2750,0.64,0.703273,0.576182,6.47524,3.64232,9.89338,0.654503
1,2750,2750,0.64,0.703273,0.576182,6.57198,3.69674,10.1738,0.645971
1,2750,2750,0.64,0.703273,0.576182,6.32276,3.55655,9.97924,0.633591
1,2750,2750,0.64,0.703273,0.576182,6.57082,3.69609,10.202,0.644074
1,2750,2750,0.64,0.703273,0.576182,6.2382,3.50899,9.83315,0.634405
1,2750,2750,0.64,0.703273,0.576182,6.34572,3.56947,9.80142,0.647429
1,2750,2750,0.64,0.703273,0.576182,6.43406,3.61916,10.1917,0.631306
1,2750,2750,0.64,0.703273,0.576182,6.79798,3.82386,10.791,0.62997
1,2750,2750,0.64,0.703273,0.576182,6.51767,3.66619,10.0326,0.649648
1,2750,2750,0.64,0.703273,0.576182,6.45634,3.63169,9.78508,0.659815
1,2750,2750,0.64,0.703273,0.576182,6.21378,3.49525,9.62923,0.645304
1,2750,2750,0.64,0.703273,0.576182,6.52957,3.67288,9.92812,0.657684
1,2750,2750,0.64,0.703273,0.576182,6.04732,3.40162,9.96502,0.606856
1,2750,2750,0.64,0.703273,0.576182,6.20758,3.49177,9.61218,0.645804
1,2750,2750,0.64,0.703273,0.576182,6.45284,3.62972,10.1991,0.632685
1,2750,2750,0.64,0.703273,0.576182,6.37006,3.58316,10.0724,0.632431
1,2750,2750,0.64,0.703273,0.576182,6.49209,3.6518,10.2636,0.632535
1,2750,2750,0.64,0.703273,0.576182,6.60897,3.71755,10.643,0.620971
1,2750,2750,0.64,0.703273,0.576182,6.33561,3.56378,9.79002,0.64715
1,2750,2750,0.64,0.703273,0.576182,6.24081,3.51045,9.58645,0.651003
1,2750,2750,0.64,0.703273,0.576182,6.26034,3.52144,9.70445,0.645099
1,2750,2750,0.64,0.703273,0.576182,6.26996,3.52685,9.73367,0.644151
1,2750,2750,0.64,0.703273,0.576182,6.5669,3.69388,10.4484,0.628508
1,2750,2750,0.64,0.703273,0.576182,6.07078,3.41481,9.47856,0.640474
1,2750,2750,0.64,0.703273,0.576182,6.22727,3.50284,9.56309,0.651178
1,2750,2750,0.64,0.703273,0.576182,6.47278,3.64094,9.95321,0.650321
1,2750,2750,0.64,0.703273,0.576182,6.5326,3.67459,10.0235,0.651731
1,2750,2750,0.64,0.703273,0.576182,6.32152,3.55585,9.8537,0.641538
1,2750,2750,0.64,0.703273,0.576182,6.26157,3.52213,9.66943,0.647563
1,2750,2750,0.64,0.703273,0.576182,6.34869,3.57114,10.1116,0.627864
1,2750,2750,0.64,0.703273,0.576182,6.3266,3.55872,9.8418,0.64283
1,2750,2750,0.64,0.703273,0.576182,6.51011,3.66194,9.60102,0.678065
1,2750,2750,0.64,0.703273,0.576182,6.42808,3.61579,9.94842,0.64614
1,2750,2750,0.64,0.703273,0.576182,6.13203,3.44927,9.66844,0.634232
1,2750,2750,0.64,0.703273,0.576182,6.35892,3.57689,10.1795,0.624678
1,2750,2750,0.64,0.703273,0.576182,6.33171,3.56159,10.1688,0.622663
1,2750,2750,0.64,0.703273,0.576182,6.5108,3.66232,10.305,0.631806
1,2750,2750,0.64,0.703273,0.576182,6.28651,3.53616,10.2527,0.61316
1,2750,2750,0.64,0.703273,0.576182,6.55878,3.68932,10.5674,0.620659
1,2750,2750,0.64,0.703273,0.576182,6.46157,3.63463,10.1603,0.635963
1,2750,2750,0.64,0.703273,0.576182,6.34303,3.56796,10.0298,0.632416
1,2750,2750,0.64,0.703273,0.576182,6.2923,3.53942,9.73616,0.646281
1,2750,2750,0.64,0.703273,0.576182,6.40759,3.60427,10.1739,0.629809
1,2750,2750,0.64,0.703273,0.576182,6.43475,3.61955,10.0436,0.640682
1,2750,2750,0.64,0.703273,0.576182,6.22065,3.49912,9.57263,0.649838
1,2750,2750,0.64,0.703273,0.576182,6.57577,3.69887,10.4858,0.627111
1,2750,2750,0.64,0.703273,0.576182,6.31444,3.55187,10.1185,0.624049
1,2750,2750,0.64,0.703273,0.576182,6.49505,3.65347,10.1146,0.642148
1,2750,2750,0.64,0.703273,0.576182,6.3202,3.55511,9.99769,0.632166
1,2750,2750,0.64,0.703273,0.576182,6.47607,3.64279,9.91575,0.65311
1,2750,2750,0.64,0.703273,0.576182,6.3374,3.56479,9.77397,0.648396
1,2750,2750,0.64,0.703273,0.576182,6.40573,3.60322,9.89878,0.647123
1,2750,2750,0.64,0.703273,0.576182,6.4897,3.65045,10.4255,0.622483
1,2750,2750,0.64,0.703273,0.576182,6.12647,3.44614,9.36653,0.654082
1,2750,2750,0.64,0.703273,0.576182,6.62906,3.72885,10.9563,0.605043
1,2750,2750,0.64,0.703273,0.576182,6.4661,3.63718,10.2503,0.630818
1,2750,2750,0.64,0.703273,0.576182,6.3693,3.58273,9.87985,0.644676
1,2750,2750,0.64,0.703273,0.576182,6.44252,3.62392,10.2361,0.629394
1,2750,2750,0.64,0.703273,0.576182,6.15507,3.46223,9.61514,0.640143
1,2750,2750,0.64,0.703273,0.576182,6.54201,3.67988,10.0848,0.6487
1,2750,2750,0.64,0.703273,0.576182,6.59661,3.71059,10.3355,0.638246
1,2750,2750,0.64,0.703273,0.576182,6.21743,3.4973,9.7373,0.638517
1,2750,2750,0.64,0.703273,0.576182,6.46184,3.63478,10.1306,0.637853
1,2750,2750,0.64,0.703273,0.576182,6.5878,3.70564,10.2526,0.642546
1,2750,2750,0.64,0.703273,0.576182,6.44665,3.62624,10.4166,0.618883
1,2750,2750,0.64,0.703273,0.576182,6.19351,3.48385,9.57106,0.647108
1,2750,2750,0.64,0.703273,0.576182,6.33678,3.56444,9.71627,0.652183
1,2750,2750,0.64,0.703273,0.576182,6.24836,3.5147,9.65292,0.647303
1,2750,2750,0.64,0.703273,0.576182,6.26657,3.52495,9.7991,0.639505
1,2750,2750,0.64,0.703273,0.576182,6.32723,3.55907,9.58864,0.659867
1,2750,2750,0.64,0.703273,0.576182,6.51514,3.66476,10.2608,0.634952
1,2750,2750,0.64,0.703273,0.576182,6.2212,3.49943,9.73018,0.639372
1,2750,2750,0.64,0.703273,0.576182,6.42712,3.61525,10.0334,0.640573
1,2750,2750,0.64,0.703273,0.576182,6.2393,3.5096,9.97655,0.625397
1,2750,2750,0.64,0.703273,0.576182,6.44377,3.62462,10.0193,0.643137
1,2750,2750,0.64,0.703273,0.576182,6.35631,3.57543,10.1548,0.625943
1,2750,2750,0.64,0.703273,0.576182,6.51746,3.66607,10.6384,0.612637
1,2750,2750,0.64,0.703273,0.576182,6.05744,3.40731,9.67585,0.626037
1,2750,2750,0.64,0.703273,0.576182,6.31532,3.55237,10.0061,0.63115
1,2750,2750,0.64,0.703273,0.576182,6.51905,3.66697,10.273,0.634581
1,2750,2750,0.64,0.703273,0.576182,6.62086,3.72424,10.7639,0.615097
1,2750,2750,0.64,0.703273,0.576182,6.31746,3.55357,9.39397,0.672502
1,2750,2750,0.64,0.703273,0.576182,6.21084,3.4936,9.97248,0.622798
1,2750,2750,0.64,0.703273,0.576182,6.65024,3.74076,10.4476,0.636535
1,2750,2750,0.64,0.703273,0.576182,6.41365,3.60768,9.95015,0.644578
1,2750,2750,0.64,0.703273,0.576182,6.3854,3.59179,9.97583,0.640087
1,2750,2750,0.64,0.703273,0.576182,6.28609,3.53593,9.71568,0.647005
1,2750,2750,0.64,0.703273,0.576182,6.46377,3.63587,10.4022,0.621387
1,2750,2750,0.64,0.703273,0.576182,6.3387,3.56552,9.69221,0.653999
1,2750,2750,0.64,0.703273,0.576182,6.31706,3.55334,9.9048,0.637777
1,2750,2750,0.64,0.703273,0.576182,6.33961,3.56603,10.0602,0.63017
1,2750,2750,0.64,0.703273,0.576182,6.28673,3.53628,10.0225,0.62726
1,2750,2750,0.64,0.703273,0.576182,6.47778,3.64375,10.0976,0.641518
1,2750,2750,0.64,0.703273,0.576182,6.66789,3.75069,10.1224,0.658725
1,2750,2750,0.64,0.703273,0.576182,6.70675,3.77255,10.0283,0.668784
1,2750,2750,0.64,0.703273,0.576182,6.39158,3.59527,9.82614,0.650467
1,2750,2750,0.64,0.703273,0.576182,6.62727,3.72784,10.2211,0.648389
1,2750,2750,0.64,0.703273,0.576182,6.46967,3.63919,9.77958,0.661549
1,2750,2750,0.64,0.703273,0.576182,6.29491,3.54088,9.81162,0.641577
1,2750,2750,0.64,0.703273,0.576182,6.50156,3.65713,10.0655,0.645927
1,2750,2750,0.64,0.703273,0.576182,6.40223,3.60126,9.7761,0.654886
1,2750,2750,0.64,0.703273,0.576182,6.5253,3.67048,10.3216,0.632201
1,2750,2750,0.64,0.703273,0.576182,6.62182,3.72477,10.5691,0.626526
1,2750,2750,0.64,0.703273,0.576182,6.27435,3.52932,9.98465,0.6284
1,2750,2750,0.64,0.703273,0.576182,6.37824,3.58776,9.95617,0.640632
1,2750,2750,0.64,0.703273,0.576182,6.46088,3.63424,9.9768,0.64759
1,2750,2750,0.64,0.703273,0.576182,6.38937,3.59402,10.3029,0.620152
1,2750,2750,0.64,0.703273,0.576182,6.6122,3.71936,10.422,0.634444
1,2750,2750,0.64,0.703273,0.576182,6.44205,3.62365,10.0402,0.641625
1,2750,2750,0.64,0.703273,0.576182,6.24376,3.51211,9.50434,0.656937
1,2750,2750,0.64,0.703273,0.576182,6.31952,3.55473,9.57266,0.660163
1,2750,2750,0.64,0.703273,0.576182,6.33795,3.5651,9.94362,0.637388
1,2750,2750,0.64,0.703273,0.576182,6.55479,3.68707,10.2753,0.637919
1,2750,2750,0.64,0.703273,0.576182,6.27971,3.53234,9.85253,0.637371
1,2750,2750,0.64,0.703273,0.576182,6.12035,3.4427,9.92895,0.616414
1,2750,2750,0.64,0.703273,0.576182,6.36078,3.57794,9.62514,0.660851
1,2750,2750,0.64,0.703273,0.576182,6.46583,3.63703,9.99582,0.646853
1,2750,2750,0.64,0.703273,0.576182,6.39329,3.59623,9.81371,0.651466
1,2750,2750,0.64,0.703273,0.576182,6.29224,3.53938,9.49075,0.662986
1,2750,2750,0.64,0.703273,0.576182,6.46082,3.63421,10.1763,0.63489
1,2750,2750,0.64,0.703273,0.576182,6.45056,3.62844,9.72351,0.663399
1,2750,2750,0.64,0.703273,0.576182,6.66927,3.75146,10.7672,0.619404
1,2750,2750,0.64,0.703273,0.576182,6.33693,3.56452,9.52945,0.664984
1,2750,2750,0.64,0.703273,0.576182,6.14084,3.45422,9.9573,0.616718
1,2750,2750,0.64,0.703273,0.576182,6.3858,3.59201,10.1136,0.631404
1,2750,2750,0.64,0.703273,0.576182,6.38478,3.59144,9.87855,0.646328
1,2750,2750,0.64,0.703273,0.576182,6.51175,3.66286,10.2532,0.635096
1,2750,2750,0.64,0.703273,0.576182,6.38168,3.58969,10.0181,0.637015
1,2750,2750,0.64,0.703273,0.576182,6.36422,3.57987,9.83534,0.647076
1,2750,2750,0.64,0.703273,0.576182,6.49961,3.65603,10.0038,0.649717
1,2750,2750,0.64,0.703273,0.576182,6.36709,3.58149,9.81921,0.648432
1,2750,2750,0.64,0.703273,0.576182,6.28839,3.53722,9.41995,0.667561
1,2750,2750,0.64,0.703273,0.576182,6.50982,3.66178,10.1099,0.643908
1,2750,2750,0.64,0.703273,0.576182,6.5046,3.65884,10.0513,0.647139
1,2750,2750,0.64,0.703273,0.576182,6.42775,3.61561,9.64937,0.666131
1,2750,2750,0.64,0.703273,0.576182,6.21234,3.49444,9.77455,0.635563
1,2750,2750,0.64,0.703273,0.576182,6.33259,3.56208,9.87755,0.64111
1,2750,2750,0.64,0.703273,0.576182,6.51677,3.66569,9.90064,0.658217
1,2750,2750,0.64,0.703273,0.576182,6.35919,3.57705,10.1241,0.628125
1,2750,2750,0.64,0.703273,0.576182,6.44762,3.62678,9.77082,0.659885
1,2750,2750,0.64,0.703273,0.576182,6.32984,3.56053,10.0389,0.63053
1,2750,2750,0.64,0.703273,0.576182,6.28556,3.53563,10.0834,0.623359
1,2750,2750,0.64,0.703273,0.576182,6.3675,3.58172,9.94401,0.640336
1,2750,2750,0.64,0.703273,0.576182,6.58518,3.70417,10.1764,0.647105
1,2750,2750,0.64,0.703273,0.576182,6.69774,3.76748,10.4986,0.637965
1,2750,2750,0.64,0.703273,0.576182,6.35335,3.57376,9.66302,0.657491
1,2750,2750,0.64,0.703273,0.576182,6.39928,3.59959,9.97354,0.641625
1,2750,2750,0.64,0.703273,0.576182,6.39557,3.59751,9.90653,0.645591
1,2750,2750,0.64,0.703273,0.576182,6.54008,3.6788,10.5076,0.622417
1,2750,2750,0.64,0.703273,0.576182,6.21158,3.49401,9.60355,0.6468
1,2750,2750,0.64,0.703273,0.576182,6.59227,3.70815,10.0961,0.652954
1,2750,2750,0.64,0.703273,0.576182,6.34317,3.56804,10.2362,0.61968
1,2750,2750,0.64,0.703273,0.576182,6.20477,3.49018,9.62884,0.644394
1,2750,2750,0.64,0.703273,0.576182,6.57426,3.69802,10.2839,0.639279
1,2750,2750,0.64,0.703273,0.576182,6.37219,3.58436,9.82598,0.648504
1,2750,2750,0.64,0.703273,0.576182,6.19019,3.48198,9.49028,0.652266
1,2750,2750,0.64,0.703273,0.576182,6.24492,3.51277,9.87183,0.6326
1,2750,2750,0.64,0.703273,0.576182,6.27628,3.53041,9.97883,0.62896
1,2750,2750,0.64,0.703273,0.576182,6.43275,3.61842,9.81124,0.655651
1,2750,2750,0.64,0.703273,0.576182,6.62464,3.72636,10.3749,0.638523
1,2750,2750,0.64,0.703273,0.576182,6.29649,3.54178,10.0486,0.626603
1,2750,2750,0.64,0.703273,0.576182,6.45269,3.62964,10.2945,0.626812
1,2750,2750,0.64,0.703273,0.576182,6.388,3.59325,10.0862,0.633339
1,2750,2750,0.64,0.703273,0.576182,6.22423,3.50113,9.55159,0.651643
1,2750,2750,0.64,0.703273,0.576182,6.36793,3.58196,10.3946,0.612618
1,2750,2750,0.64,0.703273,0.576182,6.29003,3.53814,9.68408,0.649522
1,2750,2750,0.64,0.703273,0.576182,6.33458,3.5632,10.0068,0.633026
1,2750,2750,0.64,0.703273,0.576182,6.40298,3.60168,10.0828,0.635038
1,2750,2750,0.64,0.703273,0.576182,6.41729,3.60972,9.81589,0.653765
1,2750,2750,0.64,0.703273,0.576182,6.39688,3.59825,9.92941,0.644236
1,2750,2750,0.64,0.703273,0.576182,6.32213,3.5562,9.26118,0.682648
1,2750,2750,0.64,0.703273,0.576182,6.3412,3.56692,10.0552,0.630638
1,2750,2750,0.64,0.703273,0.576182,6.27498,3.52968,10.1086,0.620755
1,2750,2750,0.64,0.703273,0.576182,6.24384,3.51216,9.95139,0.627434
1,2750,2750,0.64,0.703273,0.576182,6.10109,3.43186,9.20167,0.663042
1,2750,2750,0.64,0.703273,0.576182,6.17597,3.47398,9.43385,0.654661
1,2750,2750,0.64,0.703273,0.576182,6.22837,3.50346,10.0331,0.620783
1,2750,2750,0.64,0.703273,0.576182,6.52185,3.66854,10.1749,0.640977
1,2750,2750,0.64,0.703273,0.576182,6.26837,3.52596,9.50216,0.659679
1,2750,2750,0.64,0.703273,0.576182,6.26315,3.52302,9.96735,0.628366
1,2750,2750,0.64,0.703273,0.576182,6.48702,3.64895,10.227,0.634306
1,2750,2750,0.64,0.703273,0.576182,6.3504,3.5721,9.97379,0.636709
1,2750,2750,0.64,0.703273,0.576182,6.40981,3.60552,10.1842,0.629388
1,2750,2750,0.64,0.703273,0.576182,6.25771,3.51996,9.62973,0.649832
1,2750,2750,0.64,0.703273,0.576182,6.58409,3.70355,10.0494,0.655175
1,2750,2750,0.64,0.703273,0.576182,6.3922,3.59561,9.96766,0.641294
1,2750,2750,0.64,0.703273,0.576182,6.55808,3.68892,10.5042,0.624332
1,2750,2750,0.64,0.703273,0.576182,6.40299,3.60168,9.8721,0.648594
1,2750,2750,0.64,0.703273,0.576182,6.35053,3.57218,9.82111,0.646621
1,2750,2750,0.64,0.703273,0.576182,6.4615,3.63459,9.92996,0.650707
1,2750,2750,0.64,0.703273,0.576182,6.30316,3.54553,9.87856,0.638064
1,2750,2750,0.64,0.703273,0.576182,6.57521,3.69855,10.1594,0.647201
1,2750,2750,0.64,0.703273,0.576182,6.55906,3.68947,10.4733,0.626264
1,2750,2750,0.64,0.703273,0.576182,6.50921,3.66143,10.1468,0.641504
1,2750,2750,0.64,0.703273,0.576182,6.44514,3.62539,9.59982,0.671381
1,2750,2750,0.64,0.703273,0.576182,6.32372,3.55709,9.99672,0.632579
1,2750,2750,0.64,0.703273,0.576182,6.64611,3.73844,10.5989,0.627059
1,2750,2750,0.64,0.703273,0.576182,6.16421,3.46737,9.27253,0.664781
1,2750,2750,0.64,0.703273,0.576182,6.27394,3.52909,9.85845,0.636402
1,2750,2750,0.64,0.703273,0.576182,6.37501,3.58594,10.0271,0.635775
1,2750,2750,0.64,0.703273,0.576182,6.37398,3.58536,9.58188,0.665212
1,2750,2750,0.64,0.703273,0.576182,6.39171,3.59534,9.93613,0.64328
1,2750,2750,0.64,0.703273,0.576182,6.49554,3.65374,10.1454,0.640247
1,2750,2750,0.64,0.703273,0.576182,6.46631,3.6373,10.6033,0.609841
1,2750,2750,0.64,0.703273,0.576182,6.64562,3.73816,10.4374,0.636713
1,2750,2750,0.64,0.703273,0.576182,6.29959,3.54352,10.068,0.625706
1,2750,2750,0.64,0.703273,0.576182,6.40313,3.60176,10.1045,0.633691
1,2750,2750,0.64,0.703273,0.576182,6.10844,3.436,9.31477,0.655781
1,2750,2750,0.64,0.703273,0.576182,6.49858,3.65545,10.2132,0.636292
1,2750,2750,0.64,0.703273,0.576182,6.67367,3.75394,10.3452,0.645099
1,2750,2750,0.64,0.703273,0.576182,6.17954,3.47599,9.25558,0.667656
1,2750,2750,0.64,0.703273,0.576182,6.46087,3.63424,10.0521,0.642738
1,2750,2750,0.64,0.703273,0.576182,6.45937,3.63339,10.1339,0.637399
1,2750,2750,0.64,0.703273,0.576182,6.21186,3.49417,10.1012,0.614964
1,2750,2750,0.64,0.703273,0.576182,6.41873,3.61054,9.87197,0.650197
1,2750,2750,0.64,0.703273,0.576182,6.46232,3.63505,10.3491,0.624433
1,2750,2750,0.64,0.703273,0.576182,6.27738,3.53102,10.1145,0.620634
1,2750,2750,0.64,0.703273,0.576182,6.42073,3.61166,10.3288,0.621635
1,2750,2750,0.64,0.703273,0.576182,6.65415,3.74296,10.2813,0.647212
1,2750,2750,0.64,0.703273,0.576182,6.45614,3.63158,10.2226,0.631557
1,2750,2750,0.64,0.703273,0.576182,6.15754,3.46362,9.96456,0.617944
1,2750,2750,0.64,0.703273,0.576182,6.26802,3.52576,9.92036,0.631834
1,2750,2750,0.64,0.703273,0.576182,6.5273,3.67161,10.109,0.645691
1,2750,2750,0.64,0.703273,0.576182,6.46734,3.63788,10.3282,0.626184
1,2750,2750,0.64,0.703273,0.576182,6.46335,3.63563,10.3052,0.627193
1,2750,2750,0.64,0.703273,0.576182,6.16401,3.46725,9.77366,0.630676
1,2750,2750,0.64,0.703273,0.576182,6.70365,3.7708,10.6353,0.630323
1,2750,2750,0.64,0.703273,0.576182,6.33803,3.56514,9.45191,0.670555
1,2750,2750,0.64,0.703273,0.576182,6.39129,3.5951,9.87637,0.64713
1,2750,2750,0.64,0.703273,0.576182,6.36985,3.58304,10.0325,0.634921
1,2750,2750,0.64,0.703273,0.576182,6.1262,3.44599,9.66261,0.63401
1,2750,2750,0.64,0.703273,0.576182,6.09472,3.42828,9.79123,0.622467
1,2750,2750,0.64,0.703273,0.576182,6.42691,3.61514,10.2019,0.629972
1,2750,2750,0.64,0.703273,0.576182,6.41736,3.60976,10.3581,0.619547
1,2750,2750,0.64,0.703273,0.576182,6.47409,3.64167,10.3877,0.623248
1,2750,2750,0.64,0.703273,0.576182,6.31341,3.55129,9.96844,0.63334
1,2750,2750,0.64,0.703273,0.576182,6.42588,3.61456,9.99245,0.643074
1,2750,2750,0.64,0.703273,0.576182,6.54189,3.67981,10.0669,0.64984
1,2750,2750,0.64,0.703273,0.576182,6.20898,3.49255,9.90972,0.626555
1,2750,2750,0.64,0.703273,0.576182,6.52826,3.67215,9.71063,0.672281
1,2750,2750,0.64,0.703273,0.576182,6.48281,3.64658,9.7696,0.66357
1,2750,2750,0.64,0.703273,0.576182,6.42065,3.61162,10.2498,0.626418
1,2750,2750,0.64,0.703273,0.576182,6.31362,3.55141,9.78124,0.645482
1,2750,2750,0.64,0.703273,0.576182,6.34036,3.56645,9.76385,0.649371
1,2750,2750,0.64,0.703273,0.576182,6.34284,3.56785,10.2322,0.61989
1,2750,2750,0.64,0.703273,0.576182,6.42801,3.61576,9.82745,0.654087
1,2750,2750,0.64,0.703273,0.576182,6.22836,3.50345,9.45196,0.658949
1,2750,2750,0.64,0.703273,0.576182,6.29719,3.54217,10.0405,0.62718
1,2750,2750,0.64,0.703273,0.576182,6.48603,3.64839,10.0613,0.644653
1,2750,2750,0.64,0.703273,0.576182,6.26198,3.52236,9.4985,0.65926
1,2750,2750,0.64,0.703273,0.576182,6.4329,3.61851,10.143,0.634223
1,2750,2750,0.64,0.703273,0.576182,6.3953,3.59735,9.9468,0.64295
1,2750,2750,0.64,0.703273,0.576182,6.37075,3.58354,10.0188,0.635881
1,2750,2750,0.64,0.703273,0.576182,6.59817,3.71147,9.94116,0.663723
1,2750,2750,0.64,0.703273,0.576182,6.287,3.53644,10.0451,0.625878
1,2750,2750,0.64,0.703273,0.576182,6.47367,3.64144,10.0593,0.643551
1,2750,2750,0.64,0.703273,0.576182,6.18895,3.48129,9.52634,0.649667
1,2750,2750,0.64,0.703273,0.576182,6.32351,3.55697,10.0545,0.628921
1,2750,2750,0.64,0.703273,0.576182,6.31011,3.54944,9.75327,0.646974
1,2750,2750,0.64,0.703273,0.576182,6.52014,3.66758,10.5388,0.618678
1,2750,2750,0.64,0.703273,0.576182,6.55742,3.68855,10.5014,0.624431
1,2750,2750,0.64,0.703273,0.576182,6.313,3.55106,9.69285,0.651305
