gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2565924609		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20378?seid=4460886									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20378												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20378?seid=4460886	DMNS:Mamm:20378	4843	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9243; collector number=4843	Rabbit strike TWY M at ED. Unknown pilot report via FAA Tower. Carcass removed and delivered to USDA. 7/11/2019 TP.	http://arctos.database.museum/guid/DMNS:Mamm:20378					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-07-11; method: features						2019-07-11			192	2019	07	11	2019-07-11		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1639	1639							Jeffrey T. Stephenson		39.8653569	-104.6621935	World Geodetic System 1984	20			39.8653569/-104.6621935			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-07-11		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565924201		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20358?seid=4460870									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20358												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20358?seid=4460870	DMNS:Mamm:20358	2025	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9223; collector number=2025		http://arctos.database.museum/guid/DMNS:Mamm:20358					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-16; method: features						2019-01-13/2019-05-01	2019-01-13/2019-05-01						January - May 2019		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1645	1645							Jeffrey T. Stephenson		39.8513285	-104.6624361	World Geodetic System 1984	20			39.8513285/-104.6624361			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-16		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565924140		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20361?seid=4460872									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:51:59.0			http://arctos.database.museum/guid/DMNS:Mamm:20361												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20361?seid=4460872	DMNS:Mamm:20361	2796	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9226; collector number=2796	Removed one jack rabbit from Rwy 34L during inspection.	http://arctos.database.museum/guid/DMNS:Mamm:20361					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-02; method: features						2019-05-02			122	2019	05	02	2019-05-02		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1623	1623							Jeffrey T. Stephenson		39.8598	-104.696641	World Geodetic System 1984	16			39.8598/-104.696641			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-02		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565924098		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20356?seid=4460868									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20356												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20356?seid=4460868	DMNS:Mamm:20356	2866	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9221; collector number=2866		http://arctos.database.museum/guid/DMNS:Mamm:20356					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-16; method: features						2019-01-13/2019-05-01	2019-01-13/2019-05-01						January - May 2019		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1634	1634							Jeffrey T. Stephenson		39.840665	-104.695694	World Geodetic System 1984	20			39.840665/-104.695694			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-16		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565923952		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20357?seid=4460869									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20357												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20357?seid=4460869	DMNS:Mamm:20357	1994	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9222; collector number=1994	16R/34L.	http://arctos.database.museum/guid/DMNS:Mamm:20357					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-01-13; method: features						2019-01-13			13	2019	01	13	2019-01-13		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1624	1624							Jeffrey T. Stephenson		39.877692	-104.696237	World Geodetic System 1984	20			39.877692/-104.696237			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-01-13		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565923906		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20354?seid=4460866									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:51:59.0			http://arctos.database.museum/guid/DMNS:Mamm:20354												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20354?seid=4460866	DMNS:Mamm:20354	3326	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9219; collector number=3326		http://arctos.database.museum/guid/DMNS:Mamm:20354					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-16; method: features						2019-01-13/2019-05-01	2019-01-13/2019-05-01						January - May 2019		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1625	1625							Jeffrey T. Stephenson		39.88948	-104.696309	World Geodetic System 1984	20			39.88948/-104.696309			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-16		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565923807		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20374?seid=4460882									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20374												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20374?seid=4460882	DMNS:Mamm:20374	4543	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9239; collector number=4543		http://arctos.database.museum/guid/DMNS:Mamm:20374					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-06-17; method: features						2019-06-17			168	2019	06	17	2019-06-17		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1633	1633							Jeffrey T. Stephenson		39.88012	-104.684791	World Geodetic System 1984	20			39.88012/-104.684791			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-06-17		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565923712		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20359?seid=4460904									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20359												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20359?seid=4460904	DMNS:Mamm:20359		Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9224		http://arctos.database.museum/guid/DMNS:Mamm:20359					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-16; method: features						2019-01-13/2019-05-01	2019-01-13/2019-05-01						January - May 2019		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1600	1650							Jeffrey T. Stephenson		39.85833	-104.66694	World Geodetic System 1984	5700			39.85833/-104.66694			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-16		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565923605		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20355?seid=4460867									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:51:59.0			http://arctos.database.museum/guid/DMNS:Mamm:20355												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20355?seid=4460867	DMNS:Mamm:20355	3655	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9220; collector number=3655		http://arctos.database.museum/guid/DMNS:Mamm:20355					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-16; method: features						2019-01-13/2019-05-01	2019-01-13/2019-05-01						January - May 2019		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1629	1629							Jeffrey T. Stephenson		39.877475	-104.65241	World Geodetic System 1984	20			39.877475/-104.65241			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-16		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2565923544		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/DMNS:Mamm:20360?seid=4460871									en	http://creativecommons.org/licenses/by-nc/3.0			2020-02-10 14:52:00.0			http://arctos.database.museum/guid/DMNS:Mamm:20360												PhysicalObject		DMNS	45		DMNS	Mammal specimens			PreservedSpecimen				http://arctos.database.museum/guid/DMNS:Mamm:20360?seid=4460871	DMNS:Mamm:20360	3821	Collector(s): USDA Wildlife Services	1							wild caught		whole organism (frozen)						DZTM: Denver Zoology Tissue Mammal=9225; collector number=3821	Rabbit carcass reported by departing aircraft.  No strikes or damages reported.	http://arctos.database.museum/guid/DMNS:Mamm:20360					<i>Lepus townsendii</i> (accepted ID) identified by USDA Wildlife Services on 2019-05-02; method: features						2019-05-02			122	2019	05	02	2019-05-02		salvage								North America, United States, Colorado, Denver County	North America				United States		Colorado	Denver County		Denver, Denver International Airport	Denver, Denver International Airport	1628	1628							Jeffrey T. Stephenson		39.877424	-104.649537	World Geodetic System 1984	27			39.877424/-104.649537			decimal degrees					Jeffrey T. Stephenson	2019-06-13 00:00:00.0	Google automated georeference	Google Earth and confirmed via pictometry ortho	unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>"	USDA Wildlife Services	2019-05-02		features										Lepus townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2564818549		http://vertnet.org/resources/norms.html							98d28ec4-eec8-47f2-933c-4c48194d267f. http://ipt.vertnet.org:8080/ipt/resource?r=uconn-mammals.																	98d28ec4-eec8-47f2-933c-4c48194d267f									en	https://creativecommons.org/publicdomain/zero/1.0/			2020-02-05			http://portal.vertnet.org/o/uconn/mammals?id=98d28ec4-eec8-47f2-933c-4c48194d267f												PhysicalObject		http://grbio.org/cool/jrf7-y871			UCONN	Mammals			PreservedSpecimen			"{""ear length"":""58"",""hind foot length"":""125"",""tail length"":""60"",""total length"":""510"" }"	98d28ec4-eec8-47f2-933c-4c48194d267f	493		Wetzel, R. M.				unknown				native	present	skin | skull						University of Illinois Museum of Natural History												-202	1947-09-22		265	265	1947	9	22											North America | USA | Oklahoma | Kiowa |  |  |  |	North America				United States	US	Oklahoma	Kiowa		Unknown	North America | USA | Oklahoma | Kiowa | 5 miles NW of Lone Wolf																																																																	Lepus townsendii							Lepus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		species				ICZN					
2563582360																										37931269										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-25T16:34:05Z			https://www.inaturalist.org/observations/37931269				© Sarah Vermaak some rights reserved	Sarah Vermaak												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37931269	37931269		Sarah Vermaak								wild									University of Calgary Campus												2020-01-24T17:07:04-07:00	00:07:04Z						2020-01-24 5:07:04 PM MST																CA	Alberta				Calgary, AB T2N 4V8, Canada											51.0777222781	-114.1249355301		58																																			84834774				2020-01-25T00:09:49Z				43145								Lepus townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus				species									
2563552805																										37839046										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-22T17:23:01Z			https://www.inaturalist.org/observations/37839046				© forrestgreencandy some rights reserved	forrestgreencandy												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37839046	37839046		forrestgreencandy								wild																					2019-07-04T15:52:08Z	15:52:08Z						Thu Jul 04 2019 15:52:08 GMT-0600 (CST)																CA	Saskatchewan				Wellman Lane, Saskatoon, SK, CA											52.0817528333	-106.64257																																					84569669				2020-01-22T07:20:14Z				43145								Lepus townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus				species									
2563525625																										37767628										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-20T03:40:37Z			https://www.inaturalist.org/observations/37767628				© Larry Halverson some rights reserved	Larry Halverson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37767628	37767628		Larry Halverson								wild									White on white												2020-01-19T16:26:49-07:00	23:26:49Z						Sun Jan 19 2020 16:26:49 GMT-0700 (MST)																CA	Alberta				Providence Blvd SE, Calgary, AB, CA											50.921146547	-114.0626705638		22																																			84299136				2020-01-20T02:49:14Z				43145								Lepus townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus				species									
2563508846																										37724653										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-18T23:10:35Z			https://www.inaturalist.org/observations/37724653				© johnkrampl some rights reserved	johnkrampl												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37724653	37724653		johnkrampl								wild									Some of the several jackrabbits in legacy regional park.												2019-03-05T15:18:00-10:00	01:18:00Z						2019/03/05 3:18 PM HST																CA	Alberta				216 Cougar Way N, Lethbridge, AB T1H 6P4, Canada											49.7359397	-112.8179047		98																																			84180118				2020-01-18T23:09:35Z				43145								Lepus townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus				species									
2562043645		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:7907?seid=2535181									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 19:36:01.0			http://arctos.database.museum/guid/UCM:Mamm:7907												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		unformatted measurements=605-0-153-0 ; sex=female ; hind foot with claw=153 mm; total length=605 mm	http://arctos.database.museum/guid/UCM:Mamm:7907?seid=2535181	UCM:Mamm:7907	ERW 2735	Collector(s): J. W. Frey, Edward R. Warren	1			female				wild caught		skull; skin, study						collector number=ERW 2735		http://arctos.database.museum/guid/UCM:Mamm:7907					<i>Lepus townsendii campanius</i> (accepted ID) identified by unknown; method: features Remark: original Lepus t. townsendii determination crossed out on label; Former nature_of_id: field.<br><i>Lepus townsendii townsendii</i> identified by J. W. Frey on 1908; method: unknown Remark: Former nature_of_id: legacy.						1908-01-18			18	1908	01	18	18 January 1908										North America, United States, Colorado, Alamosa County	North America				United States		Colorado	Alamosa County		Mosca, 7572'	Colorado, Alamosa county, Mosca, 7572'	2307.9456	2307.9456							Todd Fielder	county originally recorded as Costilla County; LatLongRemarks: TRS Data: 39N, 10E, 4; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 422956; UTM_NS: 4166951															Todd Fielder	1908-01-18 00:00:00.0			unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii campanius"">Lepus townsendii campanius</a> in <a href=""http://arctos.database.museum/publication/10008227"">Mills et al. 2018</a>"	unknown			features	original Lepus t. townsendii determination crossed out on label; Former nature_of_id: field.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
